region_name_eng,region_name_mm,capital,latitude,longitude,district_name_eng,district_name_mm,township_name_eng,township_name_mm
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Hinthada,ဟင်္သာတ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Zalun,ဇလွန်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Lemyethna,လေးမျက်နှာ
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Myanaung,မြန်အောင်
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Kyangin,ကြံခင်း
Ayeyawady Region,ဧရာဝတီတိုင်းဒေသကြီး,Pathein,16.7667,94.7333,Hinthada,ဟင်္သာတ,Ingapu,အင်္ဂပူ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Shwegyin,ရွှေကျင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Madauk,မဒေါက်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Pyuntaza,ပြွန်တန်ဆာ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kyauktaga,ကျောက်တံခါး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Penwegon,ပဲနွယ်ကုန်း
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Bago,ပဲခူး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Kawa,ကဝ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Thanatpin,သနပ်ပင်
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Waw,ဝေါ
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Daik-U,ဒိုက်ဦး
Bago Region,ပဲခူးတိုင်းဒေသကြီး,Bago,17.3433,96.4981,Bago,ပဲခူး,Nyaunglebin,ညောင်လေးပင်
